algo,depth,run_id,handshake_ms,timestamp,cert_bytes
rsa2048,2,77,0.853874982567504,2026-04-27T14:27:00,2278
rsa2048,2,78,0.7039160118438303,2026-04-27T14:27:00,2278
rsa2048,2,79,0.6985419895499945,2026-04-27T14:27:00,2278
rsa2048,2,80,0.6959160091355443,2026-04-27T14:27:00,2278
rsa2048,2,81,0.7329579966608435,2026-04-27T14:27:00,2278
rsa2048,2,82,0.7100829971022904,2026-04-27T14:27:00,2278
rsa2048,2,83,0.7426250085700303,2026-04-27T14:27:00,2278
rsa2048,2,84,0.7173750200308859,2026-04-27T14:27:00,2278
rsa2048,2,85,0.7150000019464642,2026-04-27T14:27:00,2278
rsa2048,2,86,0.6989999965298921,2026-04-27T14:27:00,2278
rsa2048,2,87,0.7111250015441328,2026-04-27T14:27:00,2278
rsa2048,2,88,0.8656670106574893,2026-04-27T14:27:00,2278
rsa2048,2,89,0.7110000005923212,2026-04-27T14:27:00,2278
rsa2048,2,90,0.7231669733300805,2026-04-27T14:27:00,2278
rsa2048,2,91,0.7143749971874058,2026-04-27T14:27:00,2278
rsa2048,2,92,0.7137089851312339,2026-04-27T14:27:00,2278
rsa2048,2,93,0.7059159979689866,2026-04-27T14:27:00,2278
rsa2048,2,94,0.7091659936122596,2026-04-27T14:27:00,2278
rsa2048,2,95,0.7496659818571061,2026-04-27T14:27:00,2278
rsa2048,2,96,0.71233298513107,2026-04-27T14:27:00,2278
rsa2048,2,97,0.7194169738795608,2026-04-27T14:27:00,2278
rsa2048,2,98,0.7363750191871077,2026-04-27T14:27:00,2278
rsa2048,2,99,0.7062500226311386,2026-04-27T14:27:00,2278
rsa2048,2,100,0.7093750173225999,2026-04-27T14:27:00,2278
rsa2048,3,1,1.109666976844892,2026-04-27T14:27:03,3429
rsa2048,3,2,1.1204589973203838,2026-04-27T14:27:03,3429
rsa2048,3,3,1.0431660048197955,2026-04-27T14:27:03,3429
rsa2048,3,4,1.0482090001460165,2026-04-27T14:27:03,3429
rsa2048,3,5,1.040916977217421,2026-04-27T14:27:03,3429
rsa2048,3,6,0.9960420138668269,2026-04-27T14:27:03,3429
rsa2048,3,7,1.1371660220902413,2026-04-27T14:27:03,3429
rsa2048,3,8,0.9903750033117831,2026-04-27T14:27:03,3429
rsa2048,3,9,0.9525830100756139,2026-04-27T14:27:03,3429
rsa2048,3,10,1.0082499939016998,2026-04-27T14:27:03,3429
rsa2048,3,11,0.9935839916579425,2026-04-27T14:27:03,3429
rsa2048,3,12,0.9335420036222786,2026-04-27T14:27:03,3429
rsa2048,3,13,1.1936249793507159,2026-04-27T14:27:03,3429
rsa2048,3,14,1.0514169989619404,2026-04-27T14:27:03,3429
rsa2048,3,15,0.9766659932211041,2026-04-27T14:27:03,3429
rsa2048,3,16,0.9531250107102096,2026-04-27T14:27:03,3429
rsa2048,3,17,0.9074170084204525,2026-04-27T14:27:03,3429
rsa2048,3,18,0.9058750001713634,2026-04-27T14:27:03,3429
rsa2048,3,19,0.9648329869378358,2026-04-27T14:27:03,3429
rsa2048,3,20,0.9077089780475944,2026-04-27T14:27:03,3429
rsa2048,3,21,0.8961249841377139,2026-04-27T14:27:03,3429
rsa2048,3,22,0.8627079951111227,2026-04-27T14:27:03,3429
rsa2048,3,23,0.8582080190535635,2026-04-27T14:27:03,3429
rsa2048,3,24,0.8882499823812395,2026-04-27T14:27:03,3429
rsa2048,3,25,0.8482499979436398,2026-04-27T14:27:03,3429
rsa2048,3,26,0.8532080100849271,2026-04-27T14:27:03,3429
rsa2048,3,27,0.9050000226125121,2026-04-27T14:27:03,3429
rsa2048,3,28,0.8546659955754876,2026-04-27T14:27:03,3429
rsa2048,3,29,0.8490000036545098,2026-04-27T14:27:03,3429
rsa2048,3,30,0.858540995977819,2026-04-27T14:27:03,3429
rsa2048,3,31,0.8673750271555036,2026-04-27T14:27:03,3429
rsa2048,3,32,0.8367499976884574,2026-04-27T14:27:03,3429
rsa2048,3,33,0.8145000028889626,2026-04-27T14:27:03,3429
rsa2048,3,34,0.8056250226218253,2026-04-27T14:27:03,3429
rsa2048,3,35,0.8037079824134707,2026-04-27T14:27:03,3429
rsa2048,3,36,0.8385830151382834,2026-04-27T14:27:03,3429
rsa2048,3,37,0.8214999979827553,2026-04-27T14:27:03,3429
rsa2048,3,38,0.8062910055741668,2026-04-27T14:27:03,3429
rsa2048,3,39,0.8060410036705434,2026-04-27T14:27:03,3429
rsa2048,3,40,0.7982919923961163,2026-04-27T14:27:03,3429
rsa2048,3,41,0.8132079965434968,2026-04-27T14:27:03,3429
rsa2048,3,42,0.9775840153452009,2026-04-27T14:27:03,3429
rsa2048,3,43,1.1388330021873116,2026-04-27T14:27:03,3429
rsa2048,3,44,0.8562500006519258,2026-04-27T14:27:03,3429
rsa2048,3,45,1.0066669783554971,2026-04-27T14:27:03,3429
rsa2048,3,46,0.810750003438443,2026-04-27T14:27:03,3429
rsa2048,3,47,0.8914159843698144,2026-04-27T14:27:03,3429
rsa2048,3,48,0.8681660110596567,2026-04-27T14:27:03,3429
rsa2048,3,49,0.8279999892693013,2026-04-27T14:27:03,3429
rsa2048,3,50,1.02041702484712,2026-04-27T14:27:03,3429
rsa2048,3,51,0.8561249997001141,2026-04-27T14:27:03,3429
rsa2048,3,52,0.8977910038083792,2026-04-27T14:27:03,3429
rsa2048,3,53,0.8637499995529652,2026-04-27T14:27:03,3429
rsa2048,3,54,0.8561669965274632,2026-04-27T14:27:03,3429
rsa2048,3,55,0.8178749994840473,2026-04-27T14:27:03,3429
rsa2048,3,56,0.8877079817466438,2026-04-27T14:27:03,3429
rsa2048,3,57,1.0957920167129487,2026-04-27T14:27:03,3429
rsa2048,3,58,0.8188330102711916,2026-04-27T14:27:03,3429
rsa2048,3,59,0.8441669924650341,2026-04-27T14:27:03,3429
rsa2048,3,60,0.8673339907545596,2026-04-27T14:27:03,3429
rsa2048,3,61,0.7910419953987002,2026-04-27T14:27:03,3429
rsa2048,3,62,0.8304999792017043,2026-04-27T14:27:03,3429
rsa2048,3,63,0.8055830257944763,2026-04-27T14:27:03,3429
rsa2048,3,64,0.7440410263370723,2026-04-27T14:27:03,3429
rsa2048,3,65,0.7811250106897205,2026-04-27T14:27:03,3429
rsa2048,3,66,0.7456659805029631,2026-04-27T14:27:03,3429
rsa2048,3,67,0.741625000955537,2026-04-27T14:27:03,3429
rsa2048,3,68,0.7473749865312129,2026-04-27T14:27:03,3429
rsa2048,3,69,0.7440420158673078,2026-04-27T14:27:03,3429
rsa2048,3,70,0.7722910086158663,2026-04-27T14:27:03,3429
rsa2048,3,71,0.7746670162305236,2026-04-27T14:27:03,3429
rsa2048,3,72,0.7984169933479279,2026-04-27T14:27:03,3429
rsa2048,3,73,1.083374983863905,2026-04-27T14:27:03,3429
rsa2048,3,74,0.7945830002427101,2026-04-27T14:27:03,3429
rsa2048,3,75,0.8046249859035015,2026-04-27T14:27:03,3429
rsa2048,3,76,0.7635839865542948,2026-04-27T14:27:03,3429
rsa2048,3,77,0.9330830071121454,2026-04-27T14:27:03,3429
rsa2048,3,78,0.7686669996473938,2026-04-27T14:27:03,3429
rsa2048,3,79,0.7943749951664358,2026-04-27T14:27:03,3429
rsa2048,3,80,0.833625002996996,2026-04-27T14:27:03,3429
rsa2048,3,81,0.807167001767084,2026-04-27T14:27:03,3429
rsa2048,3,82,0.7650839979760349,2026-04-27T14:27:03,3429
rsa2048,3,83,0.7776669808663428,2026-04-27T14:27:03,3429
rsa2048,3,84,0.7453750004060566,2026-04-27T14:27:03,3429
rsa2048,3,85,0.759374990593642,2026-04-27T14:27:03,3429
rsa2048,3,86,0.7226250017993152,2026-04-27T14:27:03,3429
rsa2048,3,87,0.7446249946951866,2026-04-27T14:27:03,3429
rsa2048,3,88,0.7893329893704504,2026-04-27T14:27:03,3429
rsa2048,3,89,0.9718340006656945,2026-04-27T14:27:03,3429
rsa2048,3,90,0.8050830219872296,2026-04-27T14:27:03,3429
rsa2048,3,91,0.7654590008314699,2026-04-27T14:27:03,3429
rsa2048,3,92,0.8032080077100545,2026-04-27T14:27:03,3429
rsa2048,3,93,0.7612499757669866,2026-04-27T14:27:03,3429
rsa2048,3,94,0.7909580017440021,2026-04-27T14:27:03,3429
rsa2048,3,95,0.8131670183502138,2026-04-27T14:27:03,3429
rsa2048,3,96,1.0139580117538571,2026-04-27T14:27:03,3429
rsa2048,3,97,0.910000002477318,2026-04-27T14:27:03,3429
rsa2048,3,98,0.8577080152463168,2026-04-27T14:27:03,3429
rsa2048,3,99,0.8851669845171273,2026-04-27T14:27:03,3429
rsa2048,3,100,0.7906249957159162,2026-04-27T14:27:03,3429
rsa2048,4,1,1.0966660047415644,2026-04-27T14:27:05,4580
rsa2048,4,2,1.0713330120779574,2026-04-27T14:27:05,4580
rsa2048,4,3,0.9942909819073975,2026-04-27T14:27:05,4580
rsa2048,4,4,0.9949590021278709,2026-04-27T14:27:05,4580
rsa2048,4,5,0.9872909868136048,2026-04-27T14:27:05,4580
rsa2048,4,6,1.274542009923607,2026-04-27T14:27:05,4580
rsa2048,4,7,0.9867910121101886,2026-04-27T14:27:05,4580
rsa2048,4,8,1.0365839989390224,2026-04-27T14:27:05,4580
rsa2048,4,9,0.9865829779300839,2026-04-27T14:27:05,4580
rsa2048,4,10,0.9730419842526317,2026-04-27T14:27:05,4580
rsa2048,4,11,1.0006669908761978,2026-04-27T14:27:05,4580
rsa2048,4,12,0.9180000051856041,2026-04-27T14:27:05,4580
rsa2048,4,13,1.0933750018011779,2026-04-27T14:27:05,4580
rsa2048,4,14,0.8839160145726055,2026-04-27T14:27:05,4580
rsa2048,4,15,0.8784169913269579,2026-04-27T14:27:05,4580
rsa2048,4,16,0.8801250078249723,2026-04-27T14:27:05,4580
rsa2048,4,17,0.8411670278292149,2026-04-27T14:27:05,4580
rsa2048,4,18,0.8587079937569797,2026-04-27T14:27:05,4580
rsa2048,4,19,0.8626670169178396,2026-04-27T14:27:05,4580
rsa2048,4,20,0.8364169916603714,2026-04-27T14:27:05,4580
rsa2048,4,21,0.8916250080801547,2026-04-27T14:27:05,4580
rsa2048,4,22,0.861792010255158,2026-04-27T14:27:05,4580
rsa2048,4,23,0.8289580000564456,2026-04-27T14:27:05,4580
rsa2048,4,24,0.8348750125151128,2026-04-27T14:27:05,4580
rsa2048,4,25,0.9980000031646341,2026-04-27T14:27:05,4580
rsa2048,4,26,0.8716669981367886,2026-04-27T14:27:05,4580
rsa2048,4,27,0.8167920168489218,2026-04-27T14:27:05,4580
rsa2048,4,28,0.7948749989736825,2026-04-27T14:27:05,4580
rsa2048,4,29,0.7952909800224006,2026-04-27T14:27:05,4580
rsa2048,4,30,0.7889999833423644,2026-04-27T14:27:05,4580
rsa2048,4,31,0.7746250194031745,2026-04-27T14:27:05,4580
rsa2048,4,32,0.8277079905383289,2026-04-27T14:27:05,4580
